"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"MRPS18B","OK",3.62358057632472e-133,24.5289993655533,0.123058185202115,"MRPS18B",1.53973806169873e-132
"MRPS18C","OK",8.55335441811962e-34,12.0603439093775,0.0603603317327971,"MRPS18C",1.92447519676996e-33
"MRPS2","OK",2.23832647754219e-87,19.7794364585203,0.0991303141198726,"MRPS2",7.62801800624099e-87
"MRPS22","OK",3.77830992120563e-19,8.86637424210246,0.044274634197501,"MRPS22",6.97847328119229e-19
"MRPS23","OK",2.80970828805834e-42,13.5751947213684,0.0679601997731529,"MRPS23",6.90052489509109e-42
"MRPS24","OK",1.70272862152482e-278,35.6396756449674,0.178915345225974,"MRPS24",1.12522443767406e-277
"MRPS25","OK",6.12084114320574e-32,11.7034209997132,0.0585579543352572,"MRPS25",1.35378506295598e-31
"MRPS26","OK",8.49521791555039e-220,31.6245268148571,0.158744605903812,"MRPS26",4.79804486017714e-219
"MRPS27","OK",6.95039405938196e-26,10.4549937926156,0.0522505557255723,"MRPS27",1.41892259865743e-25
"MRPS28","OK",1.47394583922025e-96,20.8184127817922,0.104410238701869,"MRPS28",5.25514782133201e-96
"MRPS30","OK",3.75919100929193e-37,12.6811877930443,0.0634338508083997,"MRPS30",8.76821475494922e-37
"MRPS31","OK",4.33511152000588e-19,8.85104674706645,0.0441681706410524,"MRPS31",8.00052373118619e-19
"MRPS33","OK",8.20734973152182e-187,29.1268470039503,0.146160180712555,"MRPS33",4.23716790356277e-186
"MRPS34","OK",2.3808534683367e-146,25.7348664269927,0.129147889841381,"MRPS34",1.05950907419859e-145
"MRPS35","OK",3.74674276372678e-74,18.1795583273912,0.0911240026485555,"MRPS35",1.18947577347949e-73
"MRPS36","OK",1.71366791272663e-24,10.1467069325785,0.0507310861444477,"MRPS36",3.41914650446364e-24
"MRPS5","OK",4.5365638991883e-24,10.0512262545758,0.0502654509976918,"MRPS5",8.99523501832479e-24
"MRPS6","OK",4.5918500119028e-83,19.2722598548846,0.0966336241302343,"MRPS6",1.53027207826061e-82
"MRPS7","OK",2.81432615789244e-61,16.4741364763413,0.0825702947814813,"MRPS7",8.12079972159535e-61
"MRPS9","OK",1.10245766843114e-25,10.4111714434351,0.0520274238159772,"MRPS9",2.24475656059325e-25
"MRRF","OK",7.87689744813573e-09,5.65314537931074,0.0281138881458912,"MRRF",1.17582986017596e-08
"MRS2","OK",7.03384501307383e-08,5.26436215722397,0.0261518471351123,"MRS2",1.01933159796975e-07
"AC089984.2","OK",0.0288575372711444,1.89785584321952,0.00923034824572642,"AC089984.2",0.0333064416916674
"MRTO4","OK",8.23859951538087e-53,15.2499449478772,0.0763725574394103,"MRTO4",2.22654134288708e-52
"MRVI1","OK",0,63.3380202114941,0.316947831672034,"MRVI1",0
"MRVI1-AS1","OK",0.504611352914661,-0.0115592050093189,-0.000338587563019516,"MRVI1-AS1",0.527990403515578
"MS4A10","OK",0.303932629989057,0.513123033963362,0.00183742009312967,"MS4A10",0.3258450759884
"MS4A14","OK",1.05741154457038e-124,23.7224618247737,0.118793044694461,"MS4A14",4.32500180362712e-124
"MS4A2","OK",0.104608484832733,1.25572147695338,0.00494223132910388,"MS4A2",0.116491585182012
"MS4A4A","OK",0,92.5960023077978,0.465421839368053,"MS4A4A",0
"MS4A6A","OK",0,137.755526945615,0.692615781941982,"MS4A6A",0
"MS4A6E","OK",0.0361719095299045,1.79694835475132,0.0083194433828249,"MS4A6E",0.0415218331248103
"MS4A7","OK",0,149.428270216091,0.751424898773437,"MS4A7",0
"MSC","OK",2.3002682885149e-150,26.0910997001785,0.129231517565861,"MSC",1.03811719905455e-149
"MSH2","OK",7.41661842444218e-40,13.1603828363945,0.065799665022981,"MSH2",1.77856845073921e-39
"MSH3","OK",0.000347342544718136,3.39166820235964,0.0167565924358376,"MSH3",0.000441685174201126
"MSH4","OK",0.0621795657916891,1.53673126475597,0.00689444911656003,"MSH4",0.070266491067116
"MSH5","OK",0.247861484563711,0.681234740394721,0.00306582814123225,"MSH5",0.26798994376832
"MSH5-SAPCD1","OK",0.0395268500173142,1.75620330824034,0.00838644518601923,"MSH5-SAPCD1",0.0452549359324939
"MSH6","OK",7.38564592175424e-09,5.66419898272135,0.0281960660348573,"MSH6",1.10280121544176e-08
"MSI1","OK",2.26559289168453e-68,17.4342942940718,0.0869712620192351,"MSI1",6.91353992790464e-68
"MSI2","OK",7.65281920112463e-146,25.689523860869,0.128717183582197,"MSI2",3.39631657268772e-145
"MSL1","OK",1.39722894865066e-15,7.89975784594333,0.0394243440566778,"MSL1",2.42729958080429e-15
"MSL2","OK",0.143538552561603,1.06455554704169,0.00505392935471778,"MSL2",0.158242264817913
"MSL3","OK",9.26131292162282e-31,11.4706668997643,0.0573665080563456,"MSL3",2.01795742409721e-30
"MSL3P1","OK",0.000628290915127993,3.22571553188875,0.0154892839993457,"MSL3P1",0.000790241076087525
"MSLN","OK",1.40330818548813e-86,19.6866473852002,0.097991630236395,"MSLN",4.7604306633965e-86
"MSMO1","OK",0,91.702327375428,0.46088566682847,"MSMO1",0
"MSMP","OK",2.54357205771285e-72,17.946761715352,0.0895022883696158,"MSMP",7.97247041688901e-72
"MSN","OK",0,42.1775158388941,0.211890117626199,"MSN",0
"MSR1","OK",0,143.527940527396,0.72172485264269,"MSR1",0
"MSRA","OK",1.75831295163177e-15,7.87105513988728,0.0392650017464126,"MSRA",3.04905322592333e-15
"MSRB2","OK",5.14353108867561e-24,10.0388459338112,0.0501903502321578,"MSRB2",1.01888219850249e-23
"MSRB3","OK",2.66695068201058e-82,19.1810053455178,0.0957429027073861,"MSRB3",8.84979783068641e-82
"MSS51","OK",0.717056370877376,-0.5741190275613,-0.00310765465659605,"MSS51",0.724666638964518
"MST1","OK",0.076718792213549,1.42749389228981,0.00685442772261698,"MST1",0.086152558180222
"MST1P2","OK",0.413837335934374,0.217684845770055,0.000798588752739915,"MST1P2",0.437253477452431
"MST1R","OK",0.00234227362081532,2.82796127808559,0.01230455778828,"MST1R",0.00286955393632803
"STK26","OK",7.91407556106623e-16,7.9703063466311,0.0393414451149231,"STK26",1.38104053542859e-15
"MSTN","OK",1.12090938628582e-27,10.8392991406032,0.0535379595444911,"MSTN",2.34689051522334e-27
"MSTO1","OK",2.43600618733097e-43,13.7532083366156,0.0687867175181324,"MSTO1",6.03093944781971e-43
"MSTO2P","OK",0.000263509276818538,3.46663421229844,0.0170775806932575,"MSTO2P",0.000336579977599329
"MSX1","OK",6.95931548560368e-146,25.6932157509687,0.1285965328248,"MSX1",3.09022454464371e-145
"MSX2","OK",0.341903592250318,0.407273417324433,0.00163396428366638,"MSX2",0.364585212351797
"MT1A","OK",0.00264923120417968,2.7883050634053,0.0133555193977024,"MT1A",0.00323903226442843
"MT1E","OK",0,91.4053281912873,0.459437683185626,"MT1E",0
"MT1F","OK",1.46279704323926e-177,28.3870077265214,0.142367626634738,"MT1F",7.28178668757714e-177
"MT1G","OK",0,40.1435943957293,0.20108119186283,"MT1G",0
"MT1H","OK",1.66449992721059e-99,21.1411454164526,0.104807583802905,"MT1H",6.02290051439333e-99
"MT1JP","OK",0.0103400895944208,2.31377296293096,0.0107215633564451,"MT1JP",0.0122716967103465
"MT1L","OK",0,44.6645061508627,0.223930008499291,"MT1L",0
"MT1M","OK",0,75.8099442902527,0.38087636637422,"MT1M",0
"MT1X","OK",0,73.8014938605059,0.3709343975639,"MT1X",0
"MT2A","OK",0,74.0411873122979,0.37217565870771,"MT2A",0
"MT3","OK",0,159.484209541437,0.802012552443613,"MT3",0
"MTA1","OK",0.000382599980832298,3.36508530940679,0.0165873046982731,"MTA1",0.000485722398868884
"MTA2","OK",4.55835846005916e-05,3.9129718407867,0.0193274184485807,"MTA2",6.00321504409118e-05
"MTA3","OK",0.00202530762162239,2.87419286671083,0.0141171434641605,"MTA3",0.00249097998359977
"MTAP","OK",3.42124045020712e-15,7.78735811698104,0.0388327899222551,"MTAP",5.90065228796977e-15
"MTBP","OK",1.46590723067695e-23,9.93499813261186,0.0494157963820747,"MTBP",2.89150423223656e-23
"MTCH1","OK",1.30334225832082e-121,23.421079163295,0.11753781352628,"MTCH1",5.24655673479306e-121
"MTCH2","OK",7.51687420618794e-93,20.405202639703,0.1023480589397,"MTCH2",2.62993688653542e-92
"MTCP1","OK",0.286824564294797,0.562685398773241,0.0025037149765091,"MTCP1",0.308254529761216
"MTDH","OK",8.66824279930522e-30,11.2755131349308,0.0564378507615782,"MTDH",1.86379238744338e-29
"MTERF1","OK",7.99304772840229e-17,8.24889863722615,0.0410834243785406,"MTERF1",1.41977523902667e-16
"MTERF3","OK",2.4809170569547e-23,9.88242308257681,0.0493297506902581,"MTERF3",4.87883725101369e-23
"MTERF4","OK",1.90498695008135e-06,4.62148799206731,0.0229326802586817,"MTERF4",2.63586866996726e-06
"MTERF2","OK",2.21929209803278e-39,13.0773123147309,0.0653903806862293,"MTERF2",5.30019554594715e-39
"MTF1","OK",2.9718770978587e-09,5.81833260501949,0.0289472028667731,"MTF1",4.48065507263271e-09
"MTF2","OK",0.000523304339774578,3.27768838037259,0.0161961833403896,"MTF2",0.000660437495314638
"MTFMT","OK",0.000190138543234847,3.5534059910531,0.0175391887892534,"MTFMT",0.000244166080401657
"MTFP1","OK",6.11485813982777e-65,16.9766364586841,0.0849580987417995,"MTFP1",1.82059307169164e-64
"MTFR1","OK",0.00491291921078882,2.58189883140899,0.0126364551612844,"MTFR1",0.00593538088064063
"MTG1","OK",9.37954480258293e-09,5.62307224997055,0.027989819257308,"MTG1",1.39680929230344e-08
"MTHFD1","OK",1.64643253964182e-216,31.3845026661323,0.157527833754399,"MTHFD1",9.2285235948323e-216
"MTHFD1L","OK",4.15644116407847e-40,13.2040619350313,0.0660900640118567,"MTHFD1L",9.99251904247598e-40
"MTHFD2","OK",4.11380845306457e-72,17.9200351236591,0.0898279447185655,"MTHFD2",1.28644407607548e-71
"MTHFD2L","OK",1.50037121690099e-25,10.3817965916536,0.051804888681093,"MTHFD2L",3.04772262035914e-25
"MTHFR","OK",3.65452837085819e-48,14.5346458416577,0.0727888023089103,"MTHFR",9.4440065803339e-48
"MTHFS","OK",1.5486434851126e-17,8.44283631019002,0.0421330343056844,"MTHFS",2.78174979239806e-17
"MTHFSD","OK",0.000558987518372817,3.2590207170405,0.0160429398006043,"MTHFSD",0.000704706856740831
"MTIF2","OK",3.35640075518541e-11,6.52693755705238,0.0324933190901861,"MTIF2",5.30038536482242e-11
"MTIF3","OK",9.35977433723679e-18,8.50147575008451,0.0424569232404267,"MTIF3",1.6881391840189e-17
"TESMIN","OK",0.529391720706266,-0.0737408940693452,-0.000635154365673889,"TESMIN",0.552498742998342
"MTM1","OK",1.90051286356202e-17,8.41887935677422,0.0420076098888909,"MTM1",3.40815539178198e-17
"MTMR1","OK",1.67665163528037e-15,7.87700170929576,0.0392845449104091,"MTMR1",2.9080654641319e-15
"MTMR10","OK",1.78990100467939e-35,12.374756073024,0.0619097869465959,"MTMR10",4.09915021929599e-35
"MTMR11","OK",6.80766605050073e-27,10.6730031694981,0.0531874128400464,"MTMR11",1.41173237774202e-26
"MTMR12","OK",0.0283064906474992,1.90628698966901,0.00928131177228442,"MTMR12",0.0326889778165411
"MTMR14","OK",2.20227043513047e-37,12.723028138301,0.06368985409928,"MTMR14",5.14632168416036e-37
"MTMR2","OK",1.58415112219501e-19,8.9626977134319,0.0447454180820669,"MTMR2",2.94057600577991e-19
"MTMR3","OK",2.66635258805678e-06,4.55125428068211,0.0225980667971511,"MTMR3",3.67249358749185e-06
"MTMR4","OK",1.42209478606766e-24,10.1648982084,0.0508008883297873,"MTMR4",2.84261838958258e-24
"MTMR6","OK",1.60315685899823e-12,6.96837118118737,0.03473231889245,"MTMR6",2.60417030477536e-12
"MTMR7","OK",2.56349081100874e-37,12.7111575909496,0.0633429842216309,"MTMR7",5.98785265753197e-37
"MTMR8","OK",0.169170617716087,0.957447891852186,0.00443174884845279,"MTMR8",0.185507789633716
"MTMR9","OK",0.00714960750806914,2.44965751875576,0.012027415004752,"MTMR9",0.0085625962822808
"MTMR9LP","OK",9.52484325307519e-41,13.3145578483081,0.0664518327454009,"MTMR9LP",2.30450256597063e-40
"MTO1","OK",0.17230075632474,0.945112366180033,0.00445805574560887,"MTO1",0.188749543543847
"MTOR","OK",7.84640865072445e-08,5.24423958880883,0.0260759535685917,"MTOR",1.13516723287202e-07
"MTPAP","OK",0.0710785771020678,1.4678051645919,0.00708724896948954,"MTPAP",0.0800063922959332
"MTR","OK",1.39423713184072e-18,8.71973753009042,0.043553529284689,"MTR",2.5516874472027e-18
"MTRF1","OK",0.00420330531171364,2.6352872537037,0.012925820228945,"MTRF1",0.00509509568902205
"MTRF1L","OK",1.26352612698358e-11,6.67178812852599,0.0332375441983558,"MTRF1L",2.01547765729561e-11
"MTRNR2L1","OK",0,73.7086678197299,0.370220319397503,"MTRNR2L1",0
"MTRNR2L10","OK",9.28522959535995e-211,30.9601146914798,0.155048400417563,"MTRNR2L10",5.12339523894429e-210
"MTRNR2L2","OK",4.44997973630696e-72,17.915664739017,0.0895750532675984,"MTRNR2L2",1.39103513239175e-71
"MTRNR2L3","OK",0.0906224385095341,1.33693186909079,0.00620375085583762,"MTRNR2L3",0.101332589359342
"MTRNR2L4","OK",0.636649380146763,-0.349516961023365,-0.0017428897671741,"MTRNR2L4",0.653711808357279
"MTRNR2L5","OK",9.5107132071486e-34,12.0516030177474,0.057601860257153,"MTRNR2L5",2.13810497241475e-33
"MTRNR2L6","OK",3.60099485860835e-11,6.51638933681499,0.0317553803659947,"MTRNR2L6",5.68444006618708e-11
"MTRNR2L8","OK",0,44.3644323149606,0.222844316831062,"MTRNR2L8",0
"MTRR","OK",4.91751878077403e-10,6.11206456400984,0.0304159412380568,"MTRR",7.54541635010775e-10
"MTSS1","OK",0,61.3999513111477,0.308583038100555,"MTSS1",0
"MTSS1L","OK",0,76.835207127072,0.386037529365581,"MTSS1L",0
"MTTP","OK",8.96124894386241e-41,13.3191126523947,0.0659739005724024,"MTTP",2.16943230081641e-40
"MTUS1","OK",5.52201007001054e-180,28.5826386626156,0.143429321195776,"MTUS1",2.77600771750484e-179
"MTUS2","OK",6.26354696267258e-44,13.8511044949501,0.0686895772963175,"MTUS2",1.56233662979776e-43
"MTX1","OK",5.56907305392158e-26,10.4759770318799,0.0523724902477292,"MTX1",1.1392112630277e-25
"MTX2","OK",3.9227831941514e-58,16.030337371391,0.0802766074608241,"MTX2",1.10624660114942e-57
"MTX3","OK",0.167855000821941,0.96267628454124,0.00454266910687216,"MTX3",0.18410231566642
"MUC1","OK",5.95958195611289e-79,18.7757769000772,0.0936702520177478,"MUC1",1.94079745982772e-78
"MUC12","OK",1.3867343577277e-85,19.5702446745795,0.0976514913221632,"MUC12",4.6788635613096e-85
"MUC13","OK",2.25192794656648e-07,5.04632646203606,0.0232051317928599,"MUC13",3.21340309823346e-07
"MUC16","OK",0.000581551212575032,3.24777735870594,0.0155319794509021,"MUC16",0.000732755427869632
"MUC17","OK",0.121045209152898,1.16977775393717,0.00513802756836689,"MUC17",0.134107582543147
"MUC20","OK",0.0328084105436716,1.84103233000238,0.00895566127750538,"MUC20",0.0377620236716339
"MUC4","OK",0.0254496176562636,1.95232833616098,0.00933390144435816,"MUC4",0.0294796986765981
"MUC5B","OK",0.210053723127069,0.806234852670936,0.00363669929282922,"MUC5B",0.228462011467375
"MUC6","OK",0.00286376742280253,2.76298528549565,0.0132033776287848,"MUC6",0.00349581864798662
"MUL1","OK",1.03378671105721e-61,16.5345966884703,0.0828169795064275,"MUL1",2.98937116251901e-61
"MUM1","OK",1.44720721399479e-29,11.2303160245707,0.0561777702707519,"MUM1",3.10309126487717e-29
"MUM1L1","OK",3.35541468572786e-48,14.5404922964314,0.0690117350566169,"MUM1L1",8.6779252426472e-48
"CAVIN4","OK",0.199870165904763,0.842085080384243,0.00383460701886854,"CAVIN4",0.21783707573141
"MUS81","OK",1.17125904547634e-35,12.4087602524508,0.0620736462021595,"MUS81",2.68993103490708e-35
"MUSK","OK",2.31890829012186e-20,9.1721257283068,0.0452176739790167,"MUSK",4.35661517111505e-20
"MUSTN1","OK",1.53170407565481e-31,11.6253484594006,0.0575171113542768,"MUSTN1",3.37173684789608e-31
"MUT","OK",1.38914734758656e-48,14.6007360627514,0.0730822681613318,"MUT",3.60527355128339e-48
"MUTYH","OK",4.44917770270066e-07,4.91455673672446,0.0243929458457615,"MUTYH",6.27509402625162e-07
"MVD","OK",9.68417016473534e-42,13.4842275213694,0.0674658498777083,"MVD",2.36235719539154e-41
"MVK","OK",6.84884939060549e-32,11.6938833742929,0.0583517441899642,"MVK",1.51274843498683e-31
"MVP","OK",3.8727526855763e-185,28.9943804930662,0.145488706571778,"MVP",1.98802118471749e-184
"MX1","OK",2.02966662505433e-41,13.4295385040821,0.0672281589215682,"MX1",4.93637963491557e-41
"MX2","OK",5.38649330735869e-84,19.3828420105165,0.0970376003629743,"MX2",1.79988242404518e-83
"MXD1","OK",3.50289458143084e-177,28.3562672221715,0.142287189211762,"MXD1",1.74001319308842e-176
"MXD3","OK",4.90642026997182e-48,14.5144592914275,0.0724868015471441,"MXD3",1.26630593209623e-47
"MXD4","OK",1.8922702168045e-79,18.8366082693583,0.0944442654696605,"MXD4",6.18215006826398e-79
"MXI1","OK",2.08466801172099e-313,37.8264954361993,0.189921136202204,"MXI1",1.48035975730008e-312
"MXRA5","OK",0,42.0596369157912,0.20727271716475,"MXRA5",0
"MXRA7","OK",3.06499234452976e-134,24.6293255792072,0.123470453210236,"MXRA7",1.30544782490134e-133
"MXRA8","OK",0,63.319674553413,0.317535646956816,"MXRA8",0
"MYADM","OK",0,42.8316810608897,0.215161304686767,"MYADM",0
"MYB","OK",5.07826258152133e-05,3.88682181182204,0.0181435254659668,"MYB",6.66849593668644e-05
"MYBBP1A","OK",4.54438293100805e-07,4.91040677281537,0.0243955901276666,"MYBBP1A",6.4054871247926e-07
"MYBL1","OK",6.76208598233459e-34,12.079682018691,0.0597861425878591,"MYBL1",1.52334042681729e-33
"MYBL2","OK",0,81.8996172639675,0.409768291999345,"MYBL2",0
"MYBPC1","OK",0,108.967313336552,0.546886663970288,"MYBPC1",0
"MYBPC2","OK",1.114595043993e-19,9.00136965966138,0.0416476325582299,"MYBPC2",2.07274452961832e-19
"MYBPC3","OK",3.93275745447108e-20,9.11502112376146,0.0451860347931189,"MYBPC3",7.35804775722769e-20
"MYBPH","OK",0,93.9854289685568,0.467370745036191,"MYBPH",0
"MYBPHL","OK",0.0969639202143577,1.29904688239689,0.00611073322472974,"MYBPHL",0.108193209953429
"MYC","OK",4.06171367446089e-320,38.2325085519255,0.19194037862004,"MYC",2.92126194416554e-319
"MYCBP","OK",5.19224536952381e-29,11.1168758674181,0.0554203607571643,"MYCBP",1.10459016660512e-28
"MYCBP2","OK",1.7190492215902e-68,17.450070216151,0.0874850819851089,"MYCBP2",5.25164699346215e-68
"MYCBPAP","OK",5.60648147661356e-07,4.86906128823511,0.0236848182267663,"MYCBPAP",7.88549174083948e-07
"MYCN","OK",6.07675688573803e-06,4.37481566075399,0.0213693020299284,"MYCN",8.27046408980879e-06
"MYCNOS","OK",9.21494391351301e-12,6.71795002127817,0.0327171008452323,"MYCNOS",1.47350419074666e-11
"MYD88","OK",7.24904424544741e-81,19.0085216822251,0.0953019731393166,"MYD88",2.38505127194625e-80
"MYEF2","OK",1.84853611890465e-248,33.6449409666544,0.168819333828568,"MYEF2",1.12817517331801e-247
"COPS9","OK",2.72916101878847e-222,31.8053560597215,0.159707198358005,"COPS9",1.55272288151407e-221
"MYH1","OK",0.629278838590575,-0.32994393828417,-0.00161322187468239,"MYH1",0.647163982111434
"MYH10","OK",8.46045894745427e-63,16.6847513136407,0.0836008447267879,"MYH10",2.4675202049328e-62
"MYH11","OK",5.00632938761435e-06,4.41689986111876,0.0218055732589713,"MYH11",6.83188580443551e-06
"MYH13","OK",0.32639867660289,0.449879467720628,0.00176830532400832,"MYH13",0.348805516251549
"MYH14","OK",1.4534585334452e-98,21.0386239118068,0.104744745654396,"MYH14",5.23830573264459e-98
"MYH15","OK",0.141329739163583,1.0743642065458,0.00500118803729513,"MYH15",0.155891623276022
"MYH16","OK",0.653484893423559,-0.394746186492847,-0.00211260767550784,"MYH16",0.668511309896074
"MYH2","OK",0.604325363095843,-0.264558914848164,-0.00141172828567714,"MYH2",0.624380068990457
"MYH3","OK",0.139142627200909,1.08417942054096,0.00506858916072872,"MYH3",0.153541569443779
"MYH4","OK",0.617965843620606,-0.30014269621236,-0.00160645935163889,"MYH4",0.636776220204679
"MYH6","OK",0.508532940901988,-0.0213905420446682,-0.000385959683825331,"MYH6",0.531820287521327
"MYH7","OK",2.22795352477394e-14,7.54694381285904,0.0370440750724002,"MYH7",3.7765737293248e-14
"MYH7B","OK",0.00174369972460909,2.9211517251396,0.0142488131636941,"MYH7B",0.00215161129249848
"MYH8","OK",3.08050975245481e-06,4.52078686321641,0.0191437824435137,"MYH8",4.23362088953593e-06
"MYH9","OK",0,44.256780005992,0.222328033480874,"MYH9",0
"MYL10","OK",0.651576059824564,-0.38957900383522,-0.00191170454914742,"MYL10",0.666851853056152
"MYL12A","OK",1.64331174463257e-319,38.1959576135132,0.191863659132919,"MYL12A",1.17929023071493e-318
"MYL12B","OK",1.51724580671665e-153,26.3699081345023,0.132371495002622,"MYL12B",6.93774599010592e-153
"MYL3","OK",2.69404332518188e-17,8.3778989644141,0.0404622730895001,"MYL3",4.82268111960605e-17
"MYL5","OK",0.0903325018141029,1.33871029451759,0.00641902979090929,"MYL5",0.101022261472461
